 frequency      v(vout_p)      v(vout_p)      frequency      v(vout_n)      v(vout_n)     
 6.3095734e+04  1.0405654e+04 -1.3278833e+00  6.3095734e+04 -1.0405654e+04  1.3278833e+00 
 6.4565423e+04  1.0405654e+04 -1.3588137e+00  6.4565423e+04 -1.0405654e+04  1.3588137e+00 
 6.6069345e+04  1.0405654e+04 -1.3904645e+00  6.6069345e+04 -1.0405654e+04  1.3904645e+00 
 6.7608298e+04  1.0405654e+04 -1.4228526e+00  6.7608298e+04 -1.0405654e+04  1.4228526e+00 
 6.9183097e+04  1.0405654e+04 -1.4559951e+00  6.9183097e+04 -1.0405654e+04  1.4559951e+00 
 7.0794578e+04  1.0405654e+04 -1.4899096e+00  7.0794578e+04 -1.0405654e+04  1.4899096e+00 
 7.2443596e+04  1.0405654e+04 -1.5246140e+00  7.2443596e+04 -1.0405654e+04  1.5246140e+00 
 7.4131024e+04  1.0405654e+04 -1.5601269e+00  7.4131024e+04 -1.0405654e+04  1.5601269e+00 
 7.5857758e+04  1.0405654e+04 -1.5964669e+00  7.5857758e+04 -1.0405654e+04  1.5964669e+00 
 7.7624712e+04  1.0405654e+04 -1.6336534e+00  7.7624712e+04 -1.0405654e+04  1.6336534e+00 
 7.9432823e+04  1.0405654e+04 -1.6717060e+00  7.9432823e+04 -1.0405654e+04  1.6717060e+00 
 8.1283052e+04  1.0405654e+04 -1.7106451e+00  8.1283052e+04 -1.0405654e+04  1.7106451e+00 
 8.3176377e+04  1.0405654e+04 -1.7504911e+00  8.3176377e+04 -1.0405654e+04  1.7504911e+00 
 8.5113804e+04  1.0405654e+04 -1.7912653e+00  8.5113804e+04 -1.0405654e+04  1.7912653e+00 
 8.7096359e+04  1.0405654e+04 -1.8329892e+00  8.7096359e+04 -1.0405654e+04  1.8329892e+00 
 8.9125094e+04  1.0405653e+04 -1.8756850e+00  8.9125094e+04 -1.0405653e+04  1.8756850e+00 
 9.1201084e+04  1.0405653e+04 -1.9193753e+00  9.1201084e+04 -1.0405653e+04  1.9193753e+00 
 9.3325430e+04  1.0405653e+04 -1.9640833e+00  9.3325430e+04 -1.0405653e+04  1.9640833e+00 
 9.5499259e+04  1.0405653e+04 -2.0098327e+00  9.5499259e+04 -1.0405653e+04  2.0098327e+00 
 9.7723722e+04  1.0405653e+04 -2.0566477e+00  9.7723722e+04 -1.0405653e+04  2.0566477e+00 
 1.0000000e+05  1.0405653e+04 -2.1045532e+00  1.0000000e+05 -1.0405653e+04  2.1045532e+00 
 1.0232930e+05  1.0405653e+04 -2.1535745e+00  1.0232930e+05 -1.0405653e+04  2.1535745e+00 
 1.0471285e+05  1.0405653e+04 -2.2037377e+00  1.0471285e+05 -1.0405653e+04  2.2037377e+00 
 1.0715193e+05  1.0405653e+04 -2.2550694e+00  1.0715193e+05 -1.0405653e+04  2.2550694e+00 
 1.0964782e+05  1.0405653e+04 -2.3075967e+00  1.0964782e+05 -1.0405653e+04  2.3075967e+00 
 1.1220185e+05  1.0405653e+04 -2.3613475e+00  1.1220185e+05 -1.0405653e+04  2.3613475e+00 
 1.1481536e+05  1.0405653e+04 -2.4163503e+00  1.1481536e+05 -1.0405653e+04  2.4163503e+00 
 1.1748976e+05  1.0405653e+04 -2.4726344e+00  1.1748976e+05 -1.0405653e+04  2.4726344e+00 
 1.2022644e+05  1.0405653e+04 -2.5302294e+00  1.2022644e+05 -1.0405653e+04  2.5302294e+00 
 1.2302688e+05  1.0405653e+04 -2.5891660e+00  1.2302688e+05 -1.0405653e+04  2.5891660e+00 
 1.2589254e+05  1.0405653e+04 -2.6494754e+00  1.2589254e+05 -1.0405653e+04  2.6494754e+00 
 1.2882496e+05  1.0405653e+04 -2.7111897e+00  1.2882496e+05 -1.0405653e+04  2.7111897e+00 
 1.3182567e+05  1.0405653e+04 -2.7743414e+00  1.3182567e+05 -1.0405653e+04  2.7743414e+00 
 1.3489629e+05  1.0405653e+04 -2.8389641e+00  1.3489629e+05 -1.0405653e+04  2.8389641e+00 
 1.3803843e+05  1.0405653e+04 -2.9050920e+00  1.3803843e+05 -1.0405653e+04  2.9050920e+00 
 1.4125375e+05  1.0405653e+04 -2.9727603e+00  1.4125375e+05 -1.0405653e+04  2.9727603e+00 
 1.4454398e+05  1.0405653e+04 -3.0420048e+00  1.4454398e+05 -1.0405653e+04  3.0420048e+00 
 1.4791084e+05  1.0405653e+04 -3.1128622e+00  1.4791084e+05 -1.0405653e+04  3.1128622e+00 
 1.5135612e+05  1.0405653e+04 -3.1853700e+00  1.5135612e+05 -1.0405653e+04  3.1853700e+00 
 1.5488166e+05  1.0405653e+04 -3.2595668e+00  1.5488166e+05 -1.0405653e+04  3.2595668e+00 
 1.5848932e+05  1.0405653e+04 -3.3354919e+00  1.5848932e+05 -1.0405653e+04  3.3354919e+00 
 1.6218101e+05  1.0405653e+04 -3.4131854e+00  1.6218101e+05 -1.0405653e+04  3.4131854e+00 
 1.6595869e+05  1.0405653e+04 -3.4926887e+00  1.6595869e+05 -1.0405653e+04  3.4926887e+00 
 1.6982437e+05  1.0405653e+04 -3.5740439e+00  1.6982437e+05 -1.0405653e+04  3.5740439e+00 
 1.7378008e+05  1.0405653e+04 -3.6572940e+00  1.7378008e+05 -1.0405653e+04  3.6572940e+00 
 1.7782794e+05  1.0405653e+04 -3.7424834e+00  1.7782794e+05 -1.0405653e+04  3.7424834e+00 
 1.8197009e+05  1.0405653e+04 -3.8296570e+00  1.8197009e+05 -1.0405653e+04  3.8296570e+00 
 1.8620871e+05  1.0405652e+04 -3.9188611e+00  1.8620871e+05 -1.0405652e+04  3.9188611e+00 
 1.9054607e+05  1.0405652e+04 -4.0101431e+00  1.9054607e+05 -1.0405652e+04  4.0101431e+00 
 1.9498446e+05  1.0405652e+04 -4.1035513e+00  1.9498446e+05 -1.0405652e+04  4.1035513e+00 
 1.9952623e+05  1.0405652e+04 -4.1991353e+00  1.9952623e+05 -1.0405652e+04  4.1991353e+00 
 2.0417379e+05  1.0405652e+04 -4.2969457e+00  2.0417379e+05 -1.0405652e+04  4.2969457e+00 
 2.0892961e+05  1.0405652e+04 -4.3970344e+00  2.0892961e+05 -1.0405652e+04  4.3970344e+00 
 2.1379621e+05  1.0405652e+04 -4.4994544e+00  2.1379621e+05 -1.0405652e+04  4.4994544e+00 
 2.1877616e+05  1.0405652e+04 -4.6042601e+00  2.1877616e+05 -1.0405652e+04  4.6042601e+00 
 2.2387211e+05  1.0405652e+04 -4.7115071e+00  2.2387211e+05 -1.0405652e+04  4.7115071e+00 
 2.2908677e+05  1.0405652e+04 -4.8212522e+00  2.2908677e+05 -1.0405652e+04  4.8212522e+00 
